Build arguments
	model_type                               -                                   custom
	input_shape                              -                              (32, 32, 3)
	noof_classes                             -                                       10
	weights                                  -                                     None
	freeze                                   -                                        0
	layers                                   -           ['conv2d', 'flatten', 'dense']
Compile arguments
	optimizer                                -                                     adam
	loss                                     -                 categorical_crossentropy
	run_eagerly                              -                                    False
	metrics_000                              -                     categorical_accuracy
	metrics_001                              -                                    top-5
	metrics_002                              -                                     mAUC
	metrics_003                              -                                     uAUC
Train arguments
	epochs                                   -                                      100
	batch                                    -                                        8
	call_time                                -                                     True
	call_stop                                -                                     True
	call_stop_kwargs-baseline                -                                      0.3
	call_stop_kwargs-monitor                 -                 val_categorical_accuracy
	call_stop_kwargs-patience                -                                        2
	call_stop_kwargs-min_delta               -                                    0.001
	call_stop_kwargs-restore_best            -                                     True
	call_checkpoint                          -                                    False
	call_checkpoint_kwargs-monitor           -                 val_categorical_accuracy
	call_checkpoint_kwargs-mode              -                                     auto
	call_checkpoint_kwargs-save_freq         -                                    epoch
	call_checkpoint_kwargs-save_weights_only -                                     True
	call_checkpoint_kwargs-save_best_only    -                                     True
	save_memory                              -                                     True
	save_final                               -                                     True
	validation_split                         -                                      0.2
	verbose                                  -                                        1
	dataset_size                             -                                    50000
CPU - local PC (IP: 180)
Evaluation: 
     epochs     --      loss     || cat_acc  ||   top5   ||    mAU    ||    uAU    || 
    Epoch 0     --      2.650366 ||   0.1168 ||   0.5323 ||  0.521711 ||  0.530608 || 
Training history: 
     epochs     --      loss     || cat_acc  ||   top5   ||    mAU    ||    uAU    ||    val_loss   || val_cat_acc || val_top5 ||  val_mAU  ||  val_uAU  ||     time     || 
   Epoch 000    --      2.302790 ||   0.1894 ||   0.5910 ||  0.608785 ||  0.610271 ||      2.302289 ||      0.0992 ||   0.4947 ||  0.500868 ||  0.496936 ||    31.030480 || 
   Epoch 001    --      2.303008 ||   0.1011 ||   0.5002 ||  0.498209 ||  0.500563 ||      2.300417 ||      0.1009 ||   0.5078 ||  0.501769 ||  0.502441 ||    29.342998 || 
   Epoch 002    --      2.302422 ||   0.1018 ||   0.5023 ||  0.499509 ||  0.502275 ||      2.301183 ||      0.1006 ||   0.4913 ||  0.501586 ||  0.498373 ||    29.358648 || 
   Epoch 003    --      2.302102 ||   0.0997 ||   0.4963 ||  0.496702 ||  0.498404 ||      2.301928 ||      0.1011 ||   0.4941 ||  0.501164 ||  0.496215 ||    29.280520 || 
   Epoch 004    --      2.301821 ||   0.0971 ||   0.4986 ||  0.496100 ||  0.498498 ||      2.301584 ||      0.1000 ||   0.4926 ||  0.501726 ||  0.497622 ||    29.311772 || 
   Epoch 005    --      2.301966 ||   0.1000 ||   0.4956 ||  0.496999 ||  0.498809 ||      2.301519 ||      0.0988 ||   0.4956 ||  0.500932 ||  0.499458 ||    29.546140 || 
   Epoch 006    --      2.300977 ||   0.0992 ||   0.5014 ||  0.497256 ||  0.499551 ||      2.300383 ||      0.1041 ||   0.5019 ||  0.501616 ||  0.501857 ||    29.327397 || 
   Epoch 007    --      2.300917 ||   0.1014 ||   0.4988 ||  0.497340 ||  0.499904 ||      2.299932 ||      0.1010 ||   0.4950 ||  0.502508 ||  0.499317 ||    29.577365 || 
   Epoch 008    --      2.300928 ||   0.1013 ||   0.5015 ||  0.499138 ||  0.501856 ||      2.302275 ||      0.1010 ||   0.5040 ||  0.503407 ||  0.501912 ||    29.452408 || 
   Epoch 009    --      2.300525 ||   0.1019 ||   0.5096 ||  0.503498 ||  0.505061 ||      2.296684 ||      0.1051 ||   0.5055 ||  0.504711 ||  0.506895 ||    29.280563 || 
