Build arguments
	model_type                               -                                   custom
	input_shape                              -                              (32, 32, 3)
	noof_classes                             -                                       10
	weights                                  -                                     None
	freeze                                   -                                        0
	layers                                   -           ['conv2d', 'flatten', 'dense']
Compile arguments
	optimizer                                -                                     adam
	loss                                     -                 categorical_crossentropy
	run_eagerly                              -                                    False
	metrics_000                              -                     categorical_accuracy
	metrics_001                              -                                    top-5
	metrics_002                              -                                     mAUC
	metrics_003                              -                                     uAUC
Train arguments
	epochs                                   -                                      100
	batch                                    -                                        8
	call_time                                -                                     True
	call_stop                                -                                     True
	call_stop_kwargs-baseline                -                                      0.3
	call_stop_kwargs-monitor                 -                 val_categorical_accuracy
	call_stop_kwargs-patience                -                                        2
	call_stop_kwargs-min_delta               -                                    0.001
	call_stop_kwargs-restore_best            -                                     True
	call_checkpoint                          -                                    False
	call_checkpoint_kwargs-monitor           -                 val_categorical_accuracy
	call_checkpoint_kwargs-mode              -                                     auto
	call_checkpoint_kwargs-save_freq         -                                    epoch
	call_checkpoint_kwargs-save_weights_only -                                     True
	call_checkpoint_kwargs-save_best_only    -                                     True
	save_memory                              -                                     True
	save_final                               -                                     True
	validation_split                         -                                      0.2
	verbose                                  -                                        1
	dataset_size                             -                                    50000
CPU - local PC (IP: 180)
Evaluation: 
     epochs     --      loss     || cat_acc  ||   top5   ||    mAU    ||    uAU    || 
    Epoch 0     --      2.592336 ||   0.1550 ||   0.6468 ||  0.611563 ||  0.630222 || 
Training history: 
     epochs     --      loss     || cat_acc  ||   top5   ||    mAU    ||    uAU    ||    val_loss   || val_cat_acc || val_top5 ||  val_mAU  ||  val_uAU  ||     time     || 
   Epoch 000    --      2.303453 ||   0.1901 ||   0.5867 ||  0.613085 ||  0.614451 ||      2.302824 ||      0.0996 ||   0.4949 ||  0.500793 ||  0.496332 ||    30.030886 || 
   Epoch 001    --      2.303357 ||   0.1011 ||   0.5014 ||  0.498623 ||  0.501037 ||      2.301373 ||      0.1012 ||   0.5083 ||  0.502250 ||  0.502751 ||    29.765296 || 
   Epoch 002    --      2.302385 ||   0.1017 ||   0.5025 ||  0.499781 ||  0.502578 ||      2.301425 ||      0.1022 ||   0.4925 ||  0.500967 ||  0.498152 ||    29.562196 || 
   Epoch 003    --      2.302097 ||   0.0994 ||   0.4972 ||  0.496792 ||  0.498450 ||      2.309726 ||      0.1022 ||   0.4956 ||  0.501368 ||  0.496486 ||    30.140292 || 
   Epoch 004    --      2.302655 ||   0.0969 ||   0.4974 ||  0.495310 ||  0.497623 ||      2.302038 ||      0.1005 ||   0.4938 ||  0.502235 ||  0.497898 ||    29.734074 || 
   Epoch 005    --      2.302121 ||   0.1006 ||   0.4955 ||  0.497939 ||  0.499505 ||      2.301111 ||      0.0992 ||   0.4965 ||  0.501909 ||  0.498729 ||    29.874693 || 
   Epoch 006    --      2.302514 ||   0.0996 ||   0.5010 ||  0.497072 ||  0.499325 ||      2.301511 ||      0.1037 ||   0.5012 ||  0.501056 ||  0.501338 ||    29.593421 || 
   Epoch 007    --      2.301112 ||   0.1005 ||   0.4994 ||  0.497372 ||  0.500145 ||      2.299469 ||      0.1014 ||   0.4950 ||  0.502790 ||  0.499978 ||    30.405908 || 
   Epoch 008    --      2.300327 ||   0.1015 ||   0.4999 ||  0.498899 ||  0.501418 ||      2.300849 ||      0.1007 ||   0.5024 ||  0.502347 ||  0.500975 ||    29.530921 || 
   Epoch 009    --      2.299992 ||   0.1031 ||   0.5076 ||  0.502480 ||  0.504058 ||      2.298339 ||      0.1046 ||   0.5050 ||  0.503108 ||  0.504559 ||    29.734069 || 
   Epoch 010    --      2.302560 ||   0.1002 ||   0.5000 ||  0.500382 ||  0.502070 ||      2.298037 ||      0.1046 ||   0.4987 ||  0.504977 ||  0.502944 ||    29.593426 || 
   Epoch 011    --      2.299220 ||   0.1019 ||   0.5019 ||  0.499809 ||  0.503310 ||      2.294228 ||      0.1072 ||   0.5084 ||  0.508778 ||  0.509964 ||    29.968430 || 
   Epoch 012    --      2.297523 ||   0.1036 ||   0.5052 ||  0.504691 ||  0.507088 ||      2.296202 ||      0.1036 ||   0.5012 ||  0.504338 ||  0.502779 ||    29.551915 || 
